2.864800000000000124e-01,8.959300000000000042e-01,8.096900000000000208e-01,8.782699999999999951e-01,6.481200000000000294e-01,4.713300000000000267e-01,5.104999999999999538e-01,4.088100000000000067e-01,7.669300000000000006e-01,2.157499999999999973e-01,4.449500000000000122e-01,6.071999999999999620e-01,5.743300000000000072e-01,7.662600000000000522e-01,6.756799999999999473e-01,9.721800000000000441e-01,3.529100000000000015e-01,7.989800000000000235e-01,6.475800000000000445e-01,2.921900000000000053e-01,2.251499999999999890e-01,5.073600000000000332e-01,9.512100000000000000e-01,8.016199999999999992e-01,9.481100000000000083e-01,4.256400000000000183e-01,2.972899999999999987e-01,8.139100000000000223e-01,6.531299999999999883e-01,1.559099999999999930e-01,3.992800000000000238e-01,4.713600000000000012e-01,6.376899999999999791e-01,4.929299999999999793e-01,4.572100000000000053e-01,6.891000000000000458e-01,5.983500000000000485e-01,1.311700000000000088e-01,6.345499999999999474e-01,8.078499999999999570e-01,5.028399999999999537e-01,9.957099999999999840e-01,2.769400000000000195e-01,2.508400000000000074e-01,6.715299999999999603e-01,5.820999999999999786e-02,1.230699999999999988e-01,7.661799999999999722e-01,6.469000000000000306e-01,2.658200000000000007e-01,8.491699999999999804e-01,7.507000000000000339e-01,3.701599999999999890e-01,4.694200000000000039e-01,3.791999999999999815e-01,5.914099999999999913e-01,4.733100000000000085e-01,2.281100000000000072e-01,2.004299999999999971e-01,8.282300000000000217e-01,7.515399999999999858e-01,3.771100000000000008e-01,5.736200000000000326e-02,2.835300000000000042e-01,9.272200000000000442e-01,2.320500000000000063e-01,5.435600000000000431e-01,9.339199999999999724e-01,5.720499999999999474e-01,5.247199999999999642e-01,8.672199999999999909e-01,6.864700000000000246e-01,5.809600000000000319e-01,2.489399999999999946e-01,8.677899999999999503e-01,8.900299999999999878e-01,9.998000000000000220e-01,6.437000000000000499e-01,5.647299999999999542e-01,5.218300000000000161e-01,7.059299999999999464e-01,3.994199999999999973e-01,3.877599999999999936e-01,3.977999999999999869e-01,5.516600000000000392e-01,4.327400000000000135e-01,3.420099999999999807e-01,9.486900000000000333e-01,5.776499999999999968e-01,6.441799999999999748e-01,8.720700000000000118e-01,9.477400000000000269e-01,9.971400000000000263e-01,2.650199999999999778e-01,9.777700000000000280e-01,6.319000000000000172e-01,8.977000000000000535e-01,3.968599999999999905e-01,5.317100000000000160e-01,9.364200000000000301e-01,3.061899999999999977e+01
3.253199999999999981e-01,5.319300000000000139e-01,7.874299999999999355e-02,6.662500000000000089e-01,3.882300000000000195e-01,6.289900000000000491e-01,5.351500000000000146e-01,3.068100000000000271e-01,8.970000000000000195e-01,4.270800000000000152e-01,2.012100000000000000e-02,9.397499999999999742e-01,2.797299999999999787e-01,2.493299999999999961e-01,8.440299999999999470e-01,7.270799999999999486e-01,6.501200000000000034e-02,6.443600000000000438e-01,8.721299999999999608e-01,3.380600000000000271e-01,8.228499999999999703e-01,6.322299999999999587e-01,7.728800000000000114e-01,7.021899999999999809e-01,3.212700000000000000e-01,1.273299999999999987e-01,7.312699999999999756e-01,4.227099999999999747e-01,7.426199999999999468e-02,2.102100000000000080e-01,5.700100000000000167e-01,7.763599999999999668e-02,4.338899999999999701e-02,4.946900000000000186e-01,4.162699999999999734e-01,6.140099999999999447e-01,2.000599999999999878e-01,9.030899999999999483e-01,8.704499999999999460e-01,2.789699999999999958e-01,9.841999999999999638e-01,4.738700000000000134e-01,6.053399999999999892e-01,1.922300000000000120e-01,6.853900000000000547e-01,8.116799999999999571e-01,4.334600000000000120e-01,5.865200000000000413e-01,8.635399999999999743e-01,4.275999999999999801e-01,7.239999999999999769e-01,3.482299999999999979e-02,6.033699999999999619e-01,3.942399999999999793e-01,7.470299999999999718e-01,7.073500000000000343e-01,6.458800000000000097e-01,1.444699999999999873e-01,9.178100000000000147e-01,3.460400000000000142e-01,8.899299999999999988e-01,1.273299999999999987e-01,7.695999999999999508e-01,4.756299999999999972e-01,7.863999999999999879e-01,5.797999999999999821e-01,7.628300000000000081e-01,4.427200000000000024e-01,8.456099999999999728e-01,8.788200000000000456e-01,8.631900000000000128e-01,7.734499999999999709e-01,4.583400000000000252e-01,1.599800000000000111e-01,1.026900000000000035e-01,2.094499999999999973e-01,8.311100000000000154e-01,8.870200000000000307e-01,3.928900000000000170e-01,4.402499999999999747e-01,7.730399999999999494e-01,1.011900000000000022e-01,3.565200000000000313e-02,5.747600000000000486e-01,6.195100000000000051e-01,8.844299999999999384e-03,4.037299999999999778e-01,3.865999999999999992e-01,2.900900000000000145e-01,3.092099999999999849e-01,3.186800000000000188e-01,3.336999999999999966e-01,2.311999999999999889e-01,9.165499999999999758e-01,1.692800000000000138e-01,8.746399999999999730e-01,9.095400000000000151e-01,6.329399999999999471e-01,1.210399999999999948e-01,3.962800000000000211e-01,2.192899999999999849e+01
9.301500000000000323e-01,2.808499999999999885e-02,1.206400000000000007e-02,8.526200000000000445e-01,5.542500000000000204e-01,2.170499999999999929e-01,8.313800000000000079e-01,1.282500000000000029e-01,1.327000000000000124e-01,9.428199999999999914e-01,3.958400000000000252e-01,5.772500000000000409e-01,2.083599999999999897e-01,4.115199999999999969e-01,2.022899999999999976e-01,6.039499999999999869e-01,6.979400000000000048e-01,3.400000000000000244e-01,9.177800000000000402e-01,7.453400000000000025e-01,9.279100000000000126e-01,2.916900000000000048e-01,1.366400000000000114e-01,7.530499999999999972e-01,5.614099999999999646e-01,9.560800000000000409e-01,7.619500000000000162e-01,7.014600000000000002e-02,6.894599999999999618e-01,2.109699999999999909e-01,3.074999999999999956e-01,5.741199999999999637e-01,7.447099999999999831e-01,4.806099999999999817e-01,7.831799999999999873e-01,3.723799999999999888e-01,5.266899999999999915e-01,3.302300000000000235e-01,8.349499999999999700e-01,5.756200000000000205e-01,6.062800000000000411e-01,9.397400000000000198e-01,7.280900000000000150e-01,3.414300000000000113e-01,6.240200000000000191e-01,7.410400000000000320e-01,4.952199999999999935e-01,8.912200000000000122e-01,9.869499999999999940e-01,3.961200000000000276e-01,1.152799999999999936e-01,2.001699999999999868e-01,7.321499999999999675e-01,6.801599999999999868e-01,7.920700000000000518e-01,9.149199999999999555e-01,3.547799999999999843e-01,9.910200000000000120e-01,7.401200000000000001e-01,1.790800000000000031e-02,7.911200000000000454e-01,9.030700000000000394e-01,7.516300000000000203e-01,4.592899999999999761e-01,6.797699999999999854e-01,3.813400000000000123e-01,1.908900000000000041e-01,6.320000000000000617e-02,9.438199999999999923e-01,7.883200000000000207e-01,2.435400000000000065e-01,6.507899999999999796e-01,6.956700000000000106e-01,1.472299999999999998e-01,9.179000000000000492e-01,7.358200000000000296e-01,9.300899999999999723e-01,9.660199999999999898e-01,1.328000000000000014e-01,5.645299999999999763e-01,5.203100000000000502e-01,8.024099999999999566e-01,2.941099999999999826e-01,5.819499999999999673e-01,4.271199999999999997e-01,9.529800000000000493e-01,9.348899999999999988e-01,8.056200000000000028e-01,3.272999999999999798e-01,3.348900000000000210e-01,8.932200000000000140e-01,2.205199999999999938e-01,8.050699999999999523e-01,5.151400000000000423e-01,2.392600000000000005e-01,7.514700000000000546e-02,9.392800000000000038e-01,1.492100000000000093e-01,9.251200000000000534e-01,6.238700000000000356e-01,3.084400000000000119e+01
5.016699999999999493e-01,2.692100000000000048e-02,3.775100000000000122e-01,1.861700000000000021e-01,4.727599999999999858e-02,9.227899999999999991e-01,6.367599999999999927e-01,6.354199999999999848e-01,1.585699999999999887e-01,3.263599999999999834e-01,1.788700000000000012e-01,1.323000000000000009e-01,7.788199999999999568e-01,1.223699999999999961e-02,4.919600000000000084e-01,8.944999999999999618e-01,3.721900000000000208e-01,3.270700000000000274e-01,7.990099999999999980e-01,4.352800000000000002e-01,3.917200000000000126e-01,4.168299999999999783e-02,5.026699999999999502e-01,8.669099999999999584e-01,2.057799999999999907e-01,6.852000000000000313e-01,7.201699999999999768e-01,9.186299999999999466e-01,3.838099999999999845e-01,3.764000000000000123e-01,8.545099999999999918e-01,8.831400000000000361e-01,7.519900000000000195e-02,8.426599999999999646e-01,3.060499999999999887e-01,9.055299999999999461e-01,7.889000000000000457e-01,9.276099999999999624e-02,7.741000000000000103e-01,1.238800000000000040e-01,3.471999999999999826e-03,9.616700000000000248e-01,7.241499999999999326e-02,2.252500000000000058e-01,8.318200000000000038e-01,3.884400000000000075e-01,9.282599999999999740e-01,8.063900000000000512e-01,9.525500000000000078e-01,5.497699999999999809e-01,2.295599999999999863e-01,2.106200000000000017e-01,2.124300000000000077e-01,7.266899999999999471e-01,3.874500000000000166e-01,8.577399999999999469e-01,8.298600000000000421e-01,6.997400000000000286e-01,5.184600000000000319e-01,8.252099999999999991e-01,1.212300000000000044e-01,8.831299999999999706e-01,2.788900000000000268e-01,5.649100000000000232e-01,4.563699999999999979e-01,8.369900000000000118e-01,5.794000000000000261e-01,8.568299999999999528e-02,4.343000000000000194e-01,2.999399999999999844e-01,2.829400000000000248e-01,4.166099999999999803e-01,8.287700000000000067e-01,4.331800000000000095e-01,2.754699999999999926e-01,1.280799999999999994e-01,3.262800000000000145e-01,4.467200000000000060e-01,6.772200000000000442e-01,6.915400000000000436e-01,2.717899999999999761e-01,2.534399999999999986e-01,2.589100000000000082e-02,9.077899999999999858e-01,6.802500000000000213e-01,9.217300000000000493e-01,8.287700000000000067e-01,4.421300000000000230e-01,7.993799999999999795e-01,8.195400000000000462e-01,8.199300000000000477e-01,3.278599999999999848e-01,2.098700000000000010e-01,3.678100000000000258e-01,2.318199999999999983e-01,1.691799999999999971e-01,6.029299999999999660e-01,3.909900000000000181e-02,5.315499999999999670e-01,6.960499999999999465e-01,2.333800000000000097e+01
2.172900000000000109e-01,1.223400000000000043e-01,6.026299999999999712e-02,3.861700000000000133e-01,9.492500000000000382e-01,6.540500000000000203e-01,1.089900000000000035e-01,4.112299999999999844e-01,1.676499999999999935e-01,7.066500000000000004e-01,2.888499999999999956e-01,1.651400000000000090e-01,1.378900000000000126e-01,6.059900000000000286e-01,7.135599999999999721e-01,3.794000000000000150e-01,1.313400000000000123e-01,8.345200000000000395e-01,9.581600000000000117e-01,7.953999999999999959e-01,3.448200000000000154e-01,5.233999999999999764e-01,4.699699999999999989e-01,4.717500000000000027e-01,9.195699999999999985e-01,3.126099999999999990e-01,3.879199999999999871e-01,5.361399999999999499e-01,5.214800000000000546e-01,6.524099999999999344e-02,3.596799999999999997e-01,8.765399999999999858e-01,5.927299999999999791e-01,1.521500000000000075e-01,8.859599999999999698e-01,3.775600000000000067e-01,9.512899999999999689e-01,3.903699999999999948e-01,9.567199999999999663e-03,6.883599999999999719e-01,1.509099999999999886e-01,1.054999999999999966e-01,6.299400000000000555e-01,6.378200000000000536e-01,4.993799999999999906e-01,4.972599999999999798e-01,3.096599999999999908e-01,3.161399999999999766e-01,7.348299999999999832e-01,1.758599999999999886e-01,7.194800000000000084e-01,8.641999999999999682e-01,9.071799999999999864e-01,4.650599999999999734e-01,2.696100000000000163e-01,1.311700000000000088e-01,4.772700000000000276e-01,4.190800000000000081e-01,6.379399999999999515e-01,1.860799999999999954e-01,1.705399999999999971e-02,2.317899999999999960e-01,2.422999999999999876e-01,4.170900000000000163e-01,1.986600000000000033e-01,6.095699999999999452e-01,6.248299999999999965e-01,3.941100000000000159e-01,4.200300000000000145e-01,6.618200000000000471e-02,3.350699999999999790e-01,6.603299999999999725e-01,9.064200000000000035e-01,7.042300000000000226e-01,5.096699999999999564e-01,3.363399999999999723e-01,1.432100000000000040e-01,4.628499999999999975e-02,5.498300000000000409e-01,5.894400000000000334e-02,7.813999999999999835e-01,4.900800000000000156e-01,3.639600000000000057e-01,4.178399999999999892e-01,3.017699999999999827e-01,8.015500000000000402e-02,7.424600000000000088e-01,3.691300000000000137e-02,5.389599999999999946e-01,4.383299999999999974e-01,3.218400000000000150e-01,5.732800000000000118e-01,9.525200000000000333e-02,4.319799999999999751e-01,7.868500000000000494e-02,4.396499999999999853e-01,2.145499999999999907e-01,8.598200000000000287e-01,8.385099999999999776e-01,7.866900000000000004e-01,2.216199999999999903e+01
3.569300000000000250e-01,4.177399999999999863e-02,4.349899999999999878e-01,9.660100000000000353e-01,4.866599999999999815e-01,8.326900000000000412e-01,3.560300000000000131e-01,3.311100000000000154e-01,9.532899999999999707e-01,9.129899999999999682e-01,6.774599999999999511e-01,8.542600000000000193e-01,8.183700000000000419e-01,2.485499999999999932e-01,1.839999999999999969e-02,3.231999999999999873e-01,5.929699999999999971e-01,3.458600000000000008e-01,3.718699999999999783e-01,3.707099999999999840e-01,9.575000000000000178e-02,8.398799999999999322e-02,5.278699999999999504e-01,7.610200000000000298e-01,2.805099999999999816e-01,4.057799999999999740e-01,8.898499999999999466e-02,1.101499999999999979e-01,1.946200000000000013e-02,1.664100000000000024e-01,4.801500000000000212e-01,4.635900000000000021e-01,2.938200000000000256e-01,2.562499999999999778e-01,6.334400000000000031e-01,4.326599999999999890e-01,2.283799999999999997e-01,1.190100000000000047e-01,4.232299999999999951e-01,8.939200000000000479e-01,7.451799999999999535e-01,7.832200000000000273e-01,2.036699999999999899e-01,4.717500000000000027e-01,8.090500000000000469e-01,8.947899999999999743e-01,3.017400000000000082e-01,2.741100000000000203e-01,6.936499999999999888e-01,8.415599999999999747e-01,5.314100000000000490e-01,8.783199999999999341e-02,4.238000000000000100e-01,1.699900000000000022e-02,7.679000000000000270e-01,2.737800000000000233e-01,3.707599999999999785e-02,7.472900000000000098e-01,4.167899999999999938e-01,2.405700000000000061e-01,9.480499999999999483e-01,3.536400000000000099e-01,9.305200000000000138e-01,3.238599999999999812e-01,4.929499999999999993e-01,6.707100000000000284e-01,5.024300000000000432e-01,9.359399999999999942e-01,9.186800000000000521e-01,9.523800000000000043e-01,6.002299999999999996e-02,9.654099999999999904e-01,3.289599999999999747e-01,1.648900000000000088e-01,7.500400000000000400e-01,6.454800000000000537e-01,6.897400000000000198e-01,2.986800000000000010e-01,5.543900000000000494e-01,2.747399999999999842e-01,6.026500000000000190e-01,9.851400000000000157e-01,7.949000000000000510e-01,5.948099999999999499e-01,5.731399999999999689e-02,3.326600000000000112e-01,8.690299999999999692e-01,5.809699999999999864e-01,2.953799999999999759e-01,7.688300000000000134e-01,8.320699999999999763e-01,3.730999999999999872e-01,8.547599999999999643e-02,2.224299999999999888e-01,2.983500000000000041e-02,7.124599999999999822e-01,1.204299999999999954e-01,8.014400000000000412e-01,3.456199999999999828e-01,6.502000000000000002e-01,2.360800000000000054e+01
5.376900000000000013e-01,4.588599999999999901e-01,5.461899999999999533e-01,5.539100000000000135e-01,3.090999999999999859e-01,4.850200000000000067e-01,8.012700000000000378e-01,5.983600000000000030e-01,2.836299999999999932e-01,6.843499999999999583e-02,6.880300000000000304e-01,7.923400000000000443e-01,7.475500000000000478e-01,9.392100000000000448e-02,4.720599999999999796e-01,7.965200000000000058e-02,2.491800000000000126e-01,3.177400000000000224e-01,7.208099999999999508e-01,1.113600000000000007e-01,6.381299999999999750e-01,2.571899999999999742e-01,8.403199999999999559e-03,5.449100000000000124e-03,2.675100000000000255e-01,2.181200000000000083e-01,7.152600000000000069e-01,6.797600000000000309e-01,9.942699999999999871e-01,3.229500000000000148e-01,1.581899999999999973e-01,8.654300000000000326e-01,9.127600000000000158e-01,7.161499999999999533e-01,6.047500000000000098e-01,8.709700000000000220e-01,2.463299999999999934e-01,8.905899999999999928e-01,8.566899999999999515e-02,2.096300000000000108e-01,8.250300000000000411e-01,2.386900000000000133e-01,1.106700000000000045e-01,8.942900000000000293e-01,5.340399999999999592e-01,9.993400000000000061e-01,9.460600000000000120e-01,6.786299999999999555e-01,9.523899999999999588e-01,1.448099999999999943e-01,4.456499999999999906e-01,7.110899999999999999e-01,2.659699999999999842e-01,3.949199999999999933e-01,2.966199999999999948e-01,5.975500000000000256e-01,4.496299999999999741e-01,6.819600000000000106e-01,7.758699999999999486e-01,1.427599999999999980e-01,8.292100000000000026e-01,3.770199999999999940e-02,1.696900000000000075e-01,1.904599999999999904e-01,2.338000000000000078e-01,4.815900000000000181e-01,8.724199999999999733e-01,2.553199999999999914e-01,3.967800000000000216e-01,8.829399999999999471e-01,5.263600000000000501e-01,4.008999999999999786e-01,7.053700000000000525e-01,7.362599999999999700e-02,1.261899999999999966e-01,3.853300000000000058e-01,9.518699999999999939e-01,8.173500000000000210e-02,7.700399999999999467e-01,8.317600000000000549e-01,1.164899999999999963e-01,3.442399999999999904e-01,8.293199999999999461e-01,5.103299999999999503e-01,9.022400000000000420e-01,8.344899999999999540e-01,8.502199999999999758e-01,5.157199999999999562e-01,1.764300000000000035e-01,4.693599999999999994e-01,6.011800000000000477e-01,1.335000000000000075e-01,8.347299999999999720e-01,8.931599999999999540e-01,6.338799999999999990e-01,5.632700000000000484e-01,5.726300000000000140e-02,1.270400000000000001e-02,2.773700000000000054e-01,6.988100000000000422e-01,2.883699999999999974e+01
6.715200000000000058e-01,9.292899999999999494e-01,1.847899999999999890e-02,8.721499999999999808e-01,3.748699999999999810e-01,4.152600000000000180e-01,8.140800000000000258e-01,3.836200000000000165e-01,8.300999999999999490e-01,8.984299999999999509e-01,5.221099999999999630e-01,5.609100000000000197e-01,4.726199999999999846e-01,3.175600000000000089e-01,1.815500000000000100e-02,9.684399999999999953e-02,7.980599999999999916e-01,8.152500000000000302e-01,6.838699999999999779e-01,9.816200000000000481e-01,6.190899999999999875e-02,9.749700000000000033e-01,4.170699999999999963e-01,3.741800000000000126e-01,3.521400000000000086e-01,6.728300000000000392e-01,3.015800000000000147e-01,2.035200000000000065e-01,8.980500000000000149e-01,8.046900000000000164e-01,4.435299999999999798e-01,8.902200000000000113e-01,1.932000000000000106e-01,6.832799999999999985e-01,8.455000000000000293e-01,5.467999999999999527e-01,8.590299999999999603e-01,8.047300000000000286e-02,4.331800000000000095e-01,3.187699999999999978e-01,1.191099999999999937e-01,1.636100000000000054e-01,8.412899999999999823e-01,9.012400000000000411e-01,4.652899999999999814e-01,6.115899999999999670e-01,8.027199999999999891e-01,1.925600000000000089e-01,5.020999999999999908e-01,9.585000000000000187e-01,3.395400000000000085e-01,3.476099999999999746e-01,7.180400000000000116e-01,3.618999999999999995e-01,3.373099999999999710e-02,5.778100000000000458e-01,9.269699999999999607e-01,6.481900000000000439e-01,8.025700000000000056e-01,5.047800000000000065e-01,1.730899999999999939e-01,7.326000000000000567e-02,6.077000000000000179e-01,2.443200000000000094e-01,2.972099999999999742e-01,9.158699999999999619e-01,8.976499999999999480e-01,7.390299999999999647e-01,6.886899999999999966e-02,8.298100000000000476e-01,6.698899999999999855e-01,8.221500000000000474e-01,6.395099999999999396e-02,7.665800000000000392e-01,5.107099999999999973e-01,2.252899999999999903e-01,9.769400000000000306e-01,6.392400000000000304e-01,7.660699999999999454e-02,9.364400000000000501e-01,8.293599999999999861e-01,4.146400000000000086e-02,9.467000000000000415e-02,5.007399999999999629e-01,9.513000000000000345e-01,9.398100000000000342e-01,1.335000000000000075e-01,9.621499999999999497e-01,2.210300000000000042e-01,6.003199999999999648e-01,4.477999999999999758e-01,3.972100000000000075e-01,7.732200000000000184e-01,1.837300000000000044e-02,6.381700000000000150e-01,3.670599999999999974e-01,7.288400000000000434e-01,7.383100000000000218e-01,7.476099999999999968e-01,3.065100000000000047e-01,2.441900000000000048e+01
4.124300000000000188e-01,2.627200000000000091e-01,6.271900000000000253e-01,5.852699999999999569e-01,7.454300000000000370e-01,5.706700000000000106e-01,6.724499999999999922e-01,7.965100000000000513e-01,6.844999999999999973e-01,4.767600000000000171e-01,4.517399999999999749e-01,3.537600000000000189e-01,1.473599999999999910e-01,6.213400000000000034e-01,8.262000000000000455e-01,3.250600000000000156e-01,1.588100000000000067e-01,8.216499999999999915e-01,6.568000000000000504e-01,5.560300000000000242e-01,9.925800000000000178e-01,4.064499999999999780e-01,2.475400000000000100e-01,3.828199999999999936e-01,1.147699999999999970e-01,7.595199999999999729e-01,9.866099999999999870e-01,5.026800000000000157e-01,5.393799999999999706e-01,1.180100000000000073e-02,3.463800000000000212e-01,2.991099999999999870e-01,3.111200000000000077e-01,6.779600000000000071e-01,4.669499999999999762e-01,4.109800000000000120e-01,1.327699999999999991e-01,7.530200000000000227e-01,4.243100000000000205e-01,7.416199999999999459e-01,5.502899999999999459e-01,7.495799999999999685e-02,5.482399999999999496e-01,6.953300000000000036e-01,8.085299999999999709e-01,3.397899999999999809e-01,5.321700000000000319e-01,8.316200000000000259e-01,5.969999999999999751e-01,9.548699999999999966e-01,2.940500000000000058e-02,1.382500000000000118e-01,2.040399999999999991e-01,7.485100000000000087e-01,2.264899999999999969e-01,2.093000000000000138e-01,9.491899999999999782e-01,6.925599999999999812e-02,3.339900000000000091e-01,9.317600000000000326e-01,2.081999999999999962e-01,2.908600000000000074e-01,3.904299999999999993e-01,5.305900000000000061e-01,4.307699999999999863e-01,2.668200000000000016e-01,1.268499999999999905e-01,4.731199999999999642e-03,5.168899999999999606e-01,4.849100000000000077e-01,3.183000000000000274e-01,3.866899999999999782e-01,1.528500000000000136e-01,4.908000000000000140e-01,5.161599999999999522e-01,7.224800000000000111e-01,5.319900000000000323e-02,4.641700000000000270e-01,1.862800000000000011e-01,2.790300000000000002e-01,8.776499999999999579e-02,7.601700000000000124e-01,6.624900000000000233e-01,3.736800000000000122e-01,3.773199999999999887e-01,1.391400000000000137e-01,7.511700000000000044e-01,2.048599999999999866e-01,6.415199999999999791e-01,5.299899999999999611e-01,9.874800000000000244e-01,1.726000000000000034e-01,9.373299999999999965e-01,8.784300000000000441e-01,9.922100000000000364e-01,8.017900000000000027e-01,8.365799999999999903e-01,6.754599999999999493e-01,2.471800000000000108e-01,3.274400000000000088e-01,2.630399999999999849e+01
3.641300000000000092e-01,3.306700000000000195e-01,3.235399999999999943e-01,5.758400000000000185e-01,8.473500000000000476e-01,5.878900000000000237e-01,7.666199999999999404e-02,8.824300000000000477e-01,3.012599999999999723e-01,3.124199999999999755e-01,8.634800000000000253e-01,8.536700000000000399e-01,2.856400000000000050e-01,6.881600000000000217e-02,3.388800000000000145e-01,1.598600000000000021e-01,7.457200000000000495e-01,4.876800000000000024e-01,2.970200000000000062e-01,6.572999999999999954e-01,5.378800000000000248e-01,6.161299999999999555e-01,4.386200000000000099e-01,3.315000000000000169e-01,7.722799999999999665e-01,5.313600000000000545e-01,1.693999999999999950e-01,2.383099999999999941e-01,2.768399999999999750e-01,6.554200000000000026e-01,9.182700000000000307e-01,2.989200000000000190e-01,3.440699999999999870e-01,3.479499999999999815e-01,2.887000000000000122e-01,3.927800000000000180e-01,3.633899999999999908e-01,8.770000000000000018e-01,6.961500000000000465e-01,8.603100000000000191e-01,4.039699999999999958e-01,6.601000000000000201e-01,3.924000000000000266e-01,8.198400000000000132e-01,3.098099999999999743e-01,1.977099999999999969e-01,4.457099999999999951e-01,5.584200000000000275e-01,7.719899999999999540e-01,2.135900000000000021e-01,5.329300000000000148e-01,4.953699999999999770e-01,4.090599999999999792e-01,7.867300000000000404e-01,8.049600000000000088e-01,1.362700000000000022e-01,6.605100000000000415e-01,4.129200000000000093e-01,5.328100000000000058e-01,5.832100000000000062e-01,5.018200000000000438e-01,3.723199999999999843e-01,1.683999999999999941e-01,5.316900000000000098e-02,4.850499999999999812e-01,4.202899999999999969e-01,8.777300000000000102e-01,3.008700000000000263e-01,6.435800000000000409e-01,8.450699999999999878e-01,8.826399999999999524e-02,1.415899999999999936e-01,9.342599999999999794e-01,8.007499999999999618e-01,5.319199999999999484e-01,3.708600000000000230e-01,2.471200000000000063e-01,5.495700000000000029e-01,8.627700000000000369e-01,5.235899999999999999e-01,7.431699999999999973e-01,9.898500000000000076e-01,8.460800000000000542e-01,2.869300000000000184e-01,8.370100000000000318e-01,8.033400000000000540e-01,4.568499999999999783e-01,8.958899999999999642e-01,6.896999999999999797e-01,2.777399999999999869e-01,2.813300000000000245e-01,6.858199999999999852e-01,3.089600000000000124e-01,8.094099999999999628e-01,6.535100000000000353e-01,3.752099999999999880e-01,5.127800000000000136e-01,5.401799999999999935e-01,5.190700000000000175e-02,9.680300000000000016e-02,2.043499999999999872e+01
